"OUT","Vaalilaji","Vaalipiirinumero","Kuntanumero","Tietuetyyppi","Äänestysaluetunnus","Vaalipiirin tunnus suomeksi","Vaalipiirin tunnus ruotsiksi","Pysyvä puoluetunniste","Vakiopuoluenumero","Listapuoluenumero","Vaaliliittonumero","Puolueen/ryhmän nimilyhenne suomeksi","Puolueen/ryhmän nimilyhenne ruotsiksi","Puolueen/ryhmän nimilyhenne englanniksi","Ehdokasnumero","alueen nimi suomeksi","alueen nimi ruotsiksi","Henkilön etunimi","Henkilön sukunimi","Sukupuoli","Ikä vaalipäivänä","Ammatti","Kotikunnan koodi","Kotikunnan nimi suomeksi","Kotikunnan nimi ruotsiksi","Ehdokkaan äidinkieli","Europarlamentaarikko","Kansanedustaja","Kunnanvaltuutettu","Maakuntavaltuutettu","Vaalitapahtuman nimilyhenne 1. vert.vaali","Ääniä 1. vertailuvaali","Ennakkoäänet lkm","Vaalipäivän äänet lkm","Äänet yhteensä lkm","Ennakkoäänet pros.","Vaalipäivän äänet pros.","Äänet yhteensä pros.","Valintatieto","Vertausluku","Sija","Lopullinen sija","Laskennan tila","Laskentavaihe","Tiedoston luontiaika","tmp","wikidata_qid_debug","wikipedia_birthyear","wikidata_birthyear","summary","wikidata_qid","grep_valintatieto"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0630","Helsinki","Helsingfors","Atte","Harjanne",1,"032","diplomi-insinööri, tutkija","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000000","0000339","0000598","0000937","0003","0003","0003",1,"0004101421","0074","0074","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0634","Helsinki","Helsingfors","Kaisa","Hernberg",2,"040","yrittäjä","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000000","0000417","0000844","0001261","0003","0004","0004",1,"0007084273","0041","0041","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0635","Helsinki","Helsingfors","Mari","Holopainen",2,"036","kaupunginvaltuutettu, kauppatieteiden väitöskirjatutkija","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0000973","0000676","0001586","0002262","0005","0008","0007",1,"0012987833","0020","0020","V","A",20170410004023,null,"ok",null,null,null,"Q28778835","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0643","Helsinki","Helsingfors","Kati","Juva",2,"059","dosentti, erikoislääkäri","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000604","0000349","0000510","0000859","0003","0003","0003",1,"0003896350","0078","0078","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0648","Helsinki","Helsingfors","Emma","Kari",2,"033","kansanedustaja, kaupunginvaltuutettu","091","Helsinki","Helsingfors","FI",null,1,1,null,"KV-2012","0001666","0002111","0003754","0005865","0017","0019","0018",1,"0038963500","0005","0005","V","A",20170410004023,null,"ok",null,null,null,"Q16299674","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0653","Helsinki","Helsingfors","Otso","Kivekäs",1,"037","valtuustoryhmän puheenjohtaja, ohjelmistoarkkitehti","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001863","0000627","0001160","0001787","0005","0006","0006",1,"0011132429","0024","0024","V","A",20170410004023,null,"ok",null,null,null,"Q16299876","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0660","Helsinki","Helsingfors","Tuuli","Kousa",2,"037","kaupunginvaltuuston puheenjohtaja, Master of Laws","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001435","0000521","0001076","0001597","0004","0005","0005",1,"0008658556","0034","0034","V","A",20170410004023,null,"ok",null,null,null,"Q28778841","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0685","Helsinki","Helsingfors","Elina","Moisio",2,"041","ekonomisti, työelämäasiantuntija","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000761","0000300","0000732","0001032","0002","0004","0003",1,"0004583941","0064","0064","V","A",20170410004023,null,"fuzzy",null,1976,null,"Q11857401","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0694","Helsinki","Helsingfors","Maria","Ohisalo",2,"032","köyhyystutkija, Vihreiden varapuheenjohtaja","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000612","0001643","0002762","0004405","0013","0014","0014",1,"0019481750","0012","0012","V","A",20170410004023,null,"fuzzy",1985,1985,"Maria Karoliina Ohisalo (s. 8. maaliskuuta 1985 Helsinki) on suomalainen poliitikko ja tutkija. Hän on toiminut vihreiden varapuheenjohtajana vuodesta 2015 ja Vihreiden nuorten ja opiskelijoiden liiton yhteispuheenjohtajana hän oli vuosina 2013–2014.","Q15281152","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0695","Helsinki","Helsingfors","Hannu","Oskala",1,"038","kaupunginvaltuutettu, freelance-muusikko","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001008","0000270","0000570","0000840","0002","0003","0003",1,"0003710810","0082","0082","V","A",20170410004023,null,"ok",null,null,null,"Q16989572","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0714","Helsinki","Helsingfors","Anni","Sinnemäki",2,"043","apulaiskaupunginjohtaja","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0002609","0002977","0005877","0008854","0024","0030","0027",1,"0077927000","0002","0002","V","A",20170410004023,null,"ok",null,null,null,"Q260391","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0716","Helsinki","Helsingfors","Osmo","Soininvaara",1,"065","kaupunginvaltuutettu, yrittäjä","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0005889","0001464","0002725","0004189","0012","0014","0013",1,"0015585400","0016","0016","V","A",20170410004023,null,"ok",null,null,null,"Q958047","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0718","Helsinki","Helsingfors","Leo","Stranius",1,"042","kaupunginvaltuutettu, toiminnanjohtaja","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001164","0000437","0000857","0001294","0004","0004","0004",1,"0007792700","0036","0036","V","A",20170410004023,null,"ok",null,null,null,"Q16990649","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0720","Helsinki","Helsingfors","Johanna","Sydänmaa",2,"046","kaupunginvaltuutettu, liikunnan ja terveystiedon opettaja","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000893","0000294","0000891","0001185","0002","0004","0004",1,"0005994385","0049","0049","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0734","Helsinki","Helsingfors","Reetta","Vanhanen",2,"026","lääkäri","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000000","0000418","0000690","0001108","0003","0003","0003",1,"0005566214","0052","0052","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0737","Helsinki","Helsingfors","Sanna","Vesikansa",2,"044","kaupunginvaltuutettu, valtiotieteiden maisteri","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000767","0000336","0000763","0001099","0003","0004","0003",1,"0005195133","0055","0055","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","13","05","07","07","VIHR","GRÖNA","GREEN","0742","Helsinki","Helsingfors","Ozan","Yanar",1,"029","kansanedustaja, valtiotieteiden kandidaatti","091","Helsinki","Helsingfors","98",null,1,null,null,"KV-2012","0000000","0001703","0003092","0004795","0014","0016","0015",1,"0025975667","0008","0008","V","A",20170410004023,null,"fuzzy",null,1987,null,"Q18633498","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0763","Helsinki","Helsingfors","Jussi","Halla-aho",1,"045","Euroopan parlamentin jäsen, filosofian tohtori","091","Helsinki","Helsingfors","FI",1,null,1,null,"KV-2012","0006034","0002160","0003481","0005641","0017","0018","0017",1,"0021693000","0011","0011","V","A",20170410004023,null,"ok",null,null,null,"Q3040284","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0789","Helsinki","Helsingfors","Pia","Kopra",2,"052","kansanedustajan avustaja, HuK","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000179","0000169","0000273","0000442","0001","0001","0001",1,"0003615500","0084","0084","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0822","Helsinki","Helsingfors","Jussi","Niinistö",1,"046","filosofian tohtori, puolustusministeri","091","Helsinki","Helsingfors","FI",null,1,null,null,"KV-2012","0000842","0000560","0000782","0001342","0005","0004","0004",1,"0005423250","0053","0053","V","A",20170410004023,null,"ok",null,null,null,"Q6315653","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0828","Helsinki","Helsingfors","Mika","Raatikainen",1,"055","kansanedustaja, rikosylikonstaapeli","091","Helsinki","Helsingfors","FI",null,1,1,null,"KV-2012","0001071","0000490","0000916","0001406","0004","0005","0004",1,"0007231000","0039","0039","V","A",20170410004023,null,"ok",null,null,null,"Q16999977","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0829","Helsinki","Helsingfors","Mari","Rantanen",2,"041","ensihoitaja (AMK), omaishoitaja","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000674","0000289","0000731","0001020","0002","0004","0003",1,"0004338600","0071","0071","V","A",20170410004023,null,"fuzzy",1956,null,"Mari Rantanen (s. 4. maaliskuuta 1956 Espoo) on suomalainen taidemaalari, joka on tehnyt pitkän ja tuotteliaan uran. Rantanen on opiskellut Suomen Taideakatemian koulussa Helsingissä 1975–1979 ja Pratt Institutessa New Yorkissa 1982–1983. Hän asui ja työskenteli New Yorkissa vuodesta 1985 vuoteen 1996, minkä jälkeen hän muutti Tukholmaan ja toimi Tukholman Kuninkaallisen taidekorkeakoulun professorina 1996–2005. Nykyisin Rantanen asuu ja työskentelee Tukholman lisäksi kesäisin Tammelassa Suomessa.","Q23045575","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","23","03","08","08","PS","SAF","FINNS","0850","Helsinki","Helsingfors","Sampo","Terho",1,"039","kansanedustaja","091","Helsinki","Helsingfors","FI",null,1,null,null,"KV-2012","0000000","0001404","0001929","0003333","0011","0010","0010",1,"0010846500","0025","0025","V","A",20170410004023,null,"fuzzy",1977,1977,"Sampo Johannes Terho (s. 20. syyskuuta 1977 Helsinki) on suomalainen poliitikko, tietokirjailija ja perussuomalaisen puolueen kansanedustaja vuodesta 2015. Hän oli myös europarlamentaarikko vuosina 2011–2015.; Terho nousi Euroopan parlamenttiin varasijalta Timo Soinin siirtyessä takaisin eduskuntaan vuoden 2011 vaaleissa.","Q782439","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","2","01","11","11","KESK","CENT","CENT","0908","Helsinki","Helsingfors","Laura","Kolbe",2,"059","professori, professor","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001562","0000914","0001062","0001976","0007","0005","0006",1,"0009174000","0029","0029","V","A",20170410004023,null,"ok",null,null,null,"Q6499092","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","2","01","11","11","KESK","CENT","CENT","0936","Helsinki","Helsingfors","Terhi","Peltokorpi",2,"041","kätilö (AMK), kasvatustieteen maisteri","091","Helsinki","Helsingfors","FI",null,null,1,null,"KV-2012","0001134","0000467","0000622","0001089","0004","0003","0003",1,"0004587000","0063","0063","V","A",20170410004023,null,"ok",null,null,null,"Q5406346","valintatieto:1"
"OUT","K","01","091","K","****","HEL","HEL","30","12","14","14","PIR","PIR","PIR","1048","Helsinki","Helsingfors","Petrus","Pennanen",1,"044","ydinfysiikan tohtori, toimitusjohtaja","091","Helsinki","Helsingfors","FI",null,null,null,null,"KV-2012","0000265","0000419","0000945","0001364","0003","0005","0004",1,"0004460000","0069","0069","V","A",20170410004023,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","23","03","01","01","PS","SAF","FINNS","0005","Askola","Askola","Jari","Tiljander",1,"048","koneenkuljettaja","018","Askola","Askola","FI",null,null,1,null,"KV-2012","0000043","0000011","0000027","0000038","0014","0019","0017",1,"0000118000","0016","0016","V","A",20170409210841,null,"ok",null,null,null,"Q28778203","valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","13","05","02","02","VIHR","GRÖNA","GREEN","0009","Askola","Askola","Tanja","Lehtikuusi",2,"041","perheohjaaja","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000010","0000032","0000042","0013","0022","0019",1,"0000092500","0021","0021","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","13","05","02","02","VIHR","GRÖNA","GREEN","0010","Askola","Askola","Reija-Riikka","Stenbäck",2,"045","luokanopettaja","018","Askola","Askola","FI",null,null,1,null,"KV-2012","0000045","0000023","0000046","0000069","0030","0032","0031",1,"0000185000","0009","0009","V","A",20170409210841,null,"ok",null,null,null,"Q28778213","valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0011","Askola","Askola","Anna-Mari","Eloranta",2,"046","operaattori","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000037","0000062","0000099","0047","0043","0045",1,"0000263000","0006","0006","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0012","Askola","Askola","Veikka","Huuskonen",1,"022","kuljettaja","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000014","0000020","0000034","0018","0014","0015",1,"0000075143","0027","0027","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0013","Askola","Askola","Aini","Kares-Salonen",2,"028","terveydenhoitaja AMK","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000015","0000031","0000046","0019","0022","0021",1,"0000087667","0024","0024","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0016","Askola","Askola","Timo","Kraufvelin",1,"042","insinööri","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000018","0000074","0000092","0023","0052","0042",1,"0000175333","0010","0010","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0017","Askola","Askola","Hanna","Simola",2,"028","toiminnanjohtaja, yhteisöpedagogi","018","Askola","Askola","FI",null,null,1,null,"KV-2012","0000066","0000021","0000045","0000066","0027","0031","0030",1,"0000131500","0013","0013","V","A",20170409210841,null,"ok",null,null,null,"Q28778197","valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0018","Askola","Askola","Kirsi","Tenhunen",2,"047","toiminnanjohtaja/ esh","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000025","0000022","0000047","0032","0015","0021",1,"0000105200","0019","0019","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","1","04","03","03","SDP","SDP","SDP","0019","Askola","Askola","Hannu","Vihreäluoto",1,"053","liikunnan lehtori, pääluottamusmies","018","Askola","Askola","FI",null,null,1,null,"KV-2012","0000099","0000042","0000066","0000108","0054","0046","0049",1,"0000526000","0003","0003","V","A",20170409210841,null,"ok",null,null,null,"Q28778201","valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","9","08","04","04","KD","KD","CD","0024","Askola","Askola","Hannu","Lehto",1,"060","kiinteistönhoitaja","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000033","0000015","0000036","0000051","0019","0025","0023",1,"0000161000","0011","0011","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","4","02","05","04","KOK","SAML","NCP","0026","Askola","Askola","Ari","Forsberg",1,"061","diplomimerkonomi","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000007","0000028","0000035","0009","0020","0016",1,"0000092000","0022","0022","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","4","02","05","04","KOK","SAML","NCP","0030","Askola","Askola","Mikko","Maukonen",1,"036","raidemies","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000009","0000034","0000043","0012","0024","0019",1,"0000128800","0014","0014","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","4","02","05","04","KOK","SAML","NCP","0032","Askola","Askola","Antti","Ollila",1,"038","isäntä","018","Askola","Askola","FI",null,null,1,null,"KV-2012","0000031","0000014","0000023","0000037","0018","0016","0017",1,"0000107333","0018","0018","V","A",20170409210841,null,"ok",null,null,null,"Q28778191","valintatieto:1"
"OUT","K","02","018","K","****","UUS","NYL","4","02","05","04","KOK","SAML","NCP","0034","Askola","Askola","Jouko","Pihlaja",1,"061","yrittäjä","018","Askola","Askola","FI",null,null,null,null,"KV-2012","0000000","0000017","0000016","0000033","0022","0011","0015",1,"0000080500","0025","0025","V","A",20170409210841,null,"none",null,null,null,null,"valintatieto:1"
